gene_id	gene_name	GM12878_REP1	GM12878_REP2	H1_REP1	H1_REP2	K562_REP1	K562_REP2	MCF7_REP1	MCF7_REP2
ENSG00000197825	AC061975.1	0	0	0	0	0	0	0	0
ENSG00000197826	C4orf22	1	1	0	0	0	4	1	0
ENSG00000197830	AC011385.1	2	0	0	0	0	0	3	0
ENSG00000197837	HIST4H4	602	593	864	896	0	0	753	1096
ENSG00000197838	CYP2A13	0	0	63.666	85	0	0	0	0
ENSG00000197841	ZNF181	406.999	442	255.672	164.224	730	1207.001	1064.424	976.999
ENSG00000197844	AL358813.1	0	0	0	0	0	0	6	2
ENSG00000197846	HIST1H2BF	635	770	1531	1168	1219	1234	742	830
ENSG00000197847	SLC22A20	24.152	15	711.036	962.128	7.126	49	111.793	71.489
ENSG00000197849	OR8G1	0	0	0	0	1	0	3	5
ENSG00000197851	C7orf76	0	0	0	0	0	0	0.5	0
ENSG00000197852	FAM212B	551.999	581	2339	2398	35	117	847.999	966
ENSG00000197857	ZNF44	426	377.001	151.001	89	413	589	525.999	801
ENSG00000197858	GPAA1	5696.001	5922.001	7144.001	11192.001	7212	6886.999	3047.999	4553.999
ENSG00000197859	ADAMTSL2	0	7	205	229	0	0	0	1
ENSG00000197860	SGTB	898	736	847	663	741	973	452	355
ENSG00000197863	ZNF790	123.001	129	126.999	89	28	101	300	221
ENSG00000197866	OR5M12P	0	0	0	0	0	0	0	0
ENSG00000197870	PRB3	0	0	5	10	0	2	1	5
ENSG00000197872	FAM49A	1078	968	484	226	282	359	122	116
ENSG00000197879	MYO1C	9453.999	10271.999	11236	12432.998	2589	3160	10323	15453.001
ENSG00000197880	MDS2	12	25	4	2	0	0	0	0
ENSG00000197882	OR7E13P	0	0	0	2	0	1	1.001	0
ENSG00000197885	NKIRAS1	765	622	399.999	182.001	520.999	549.001	949.999	920
ENSG00000197887	OR1S2	0	0	0	0	0	0	0	0
ENSG00000197888	UGT2B17	0	0	0	0	0	0	145.602	113.382
ENSG00000197889	MEIG1	18	10	1	0	10	4	27	22
ENSG00000197891	SLC22A12	0	0	0	0	0	0	0	0
ENSG00000197892	KIF13B	1798	2165	609	763.001	1055	1461	2428.999	1614
ENSG00000197893	NRAP	0	0	0	0	0	0	4	1
ENSG00000197894	ADH5	5912.001	5001	26624.944	12549.994	14244.983	17440.001	11705.76	10840.981
ENSG00000197901	SLC22A6	0	0	0	0	0	0	0	0
ENSG00000197903	HIST1H2BK	10515.884	12844.858	587.059	710.074	47799.598	50376.93	2909.87	3372.171
ENSG00000197905	TEAD4	5	11	5485.001	7430.999	1846.001	2342.001	803	1272
ENSG00000197910	FAM25G	0	0	0	0	0	0	1.537	0.501
ENSG00000197912	SPG7	4492.002	4931.001	7646	8077.001	3843.001	6012.001	6946	8889.001
ENSG00000197914	HIST1H4K	1.179	81.464	28.604	43.341	21.773	0	1.371	0
ENSG00000197915	HRNR	0	0	1	0	0	0	0	1
ENSG00000197919	IFNA1	0	0	0	0	0	0	0	0
ENSG00000197921	HES5	6	0	5	5	0	0	0	0
ENSG00000197927	C2orf27A	48.209	57	50	28	16	0	200.225	177.737
ENSG00000197928	ZNF677	0	1	4757	2683.999	259	145	0	0
ENSG00000197930	ERO1L	7143	6768.001	5299	2918	5046	5093.001	9311.999	9793
ENSG00000197932	F8A1	1973.442	2425.907	1740	1732	0	0	2643	2365.704
ENSG00000197933	ZNF823	331	211	121	49	413	485.001	1137	1296
ENSG00000197934	AP001597.1	0	0	0	0	0	0	0	0
ENSG00000197935	ZNF311	0	0	348	231	877	1244	226	330
ENSG00000197937	ZNF347	225	128	609.999	343	592	766	268	259
ENSG00000197938	OR5H2	0	0	0	0	0	0	0	0
ENSG00000197943	PLCG2	22624.109	23248.641	1145	1138.001	274	535	1151.999	1222.999
ENSG00000197948	FCHSD1	2098.001	1913.002	3395.001	4781	2134.001	3511	2456	2828
ENSG00000197951	ZNF71	828	873	2853	2494	5	1	1	1
ENSG00000197953	AADACL2	0	0	0	0	0	0	0	1
ENSG00000197956	S100A6	1569.999	1562.999	1802	1109	668	793	1782.999	2310
ENSG00000197958	RPL12	78989.16	75255.104	119819.646	94170.437	58463.898	69787.411	67696.391	77545.31
ENSG00000197959	DNM3	8	18	369	265	25	29	2733.001	1350
ENSG00000197961	ZNF121	2173	2136	7140	3662	4605	5611	2929.001	2374
ENSG00000197965	MPZL1	4499	3791	10388.001	7996.001	6542	7565	5765	6352
ENSG00000197969	VPS13A	6923	5797.999	3535	1871.001	4386	5941	10521.001	10642
ENSG00000197971	MBP	7007.001	6293.001	2218.001	1575	0	0	1449	1196
ENSG00000197976	AKAP17A	7250.999	8406.001	2987	5324.001	2971	4691	3034.001	3230.999
ENSG00000197977	ELOVL2	0	0	112	55	44	37	2783	3421
ENSG00000197978	GOLGA6L9	0	0	597.734	130.305	1030.805	778.176	0	0
ENSG00000197980	LEKR1	93	92	10	7	69	67	155.999	134
ENSG00000197982	C1orf122	1602.999	1840	2653	3061	2189	3232	556	922.001
ENSG00000197984	OR51A8P	0	0	3	1	0	0	0	0
ENSG00000197989	SNHG12	5056	5144	1901.002	1758	7088.999	8681	3062.999	3508
ENSG00000197990	ZNF734P	0	0	0	0	0	0	0	0
ENSG00000197991	PCDH20	0	0	204	133	0	0	9	12
ENSG00000197992	CLEC9A	0	0	0	0	0	0	0	0
ENSG00000197993	KEL	22	7	315	374	3263.999	4720	5	5
ENSG00000198000	NOL8	4193	3209.001	921.001	395	6687	9304.998	8770.001	7684.001
ENSG00000198001	IRAK4	3131	3039	494	446	2315	2778.999	3321.001	2976
ENSG00000198003	CCDC151	0	7	236	411.001	19	20	47	111.999
ENSG00000198010	DLGAP2	12	3	231	289	0	0	14	19
ENSG00000198015	MRPL42	5456.999	3703.999	6957.999	3080	8749	10615.999	6756.001	5705.001
ENSG00000198018	ENTPD7	481	683	1165.978	731	685	878	1590	1484
ENSG00000198019	FCGR1B	0	0	0	0	4.266	11.442	0	0
ENSG00000198021	SPANXA1	0	0	0	0	0	0.5	4	0
ENSG00000198022	RP11-432N13.4	0	0	0	0	0	0	0	0
ENSG00000198026	ZNF335	4699.999	5354	3519.001	4236.001	2282.001	2370	2687	3637.999
ENSG00000198028	ZNF560	3	0	3	1	3	5	0	0
ENSG00000198033	TUBA3C	20	18	0	0	169	165	0	0
ENSG00000198034	RPS4X	180807.93	163512.975	111362.981	56720.999	79422.001	108126.999	97713.354	92825.997
ENSG00000198035	AGAP9	288.554	439.948	117.18	44.13	711.164	783.403	221.153	188.755
ENSG00000198039	ZNF273	589	609.999	937.999	595.001	1646	1934.001	998.001	752.056
ENSG00000198040	ZNF84	2070.999	2016	1923	1037.999	1145.999	1603	7514	5105.999
ENSG00000198042	MAK16	3980	3389	2184	1121	6975.999	8781	3231	3112
ENSG00000198046	ZNF667	0	0	1030.999	638.999	11	0	4	7
ENSG00000198049	AVPR1B	0	0	38	55	0	0	1	0
ENSG00000198053	SIRPA	1878.165	2104.038	1033.815	1263.988	16	19	99.844	64.231
ENSG00000198054	DSCR8	0	0	1	0	1634	2398	0	2
ENSG00000198055	GRK6	9272	10098	5053	7300	7310	10317.999	2636.998	4019.001
ENSG00000198056	PRIM1	2078	1474.001	3832.999	1955	5458.001	6883	3532.001	4029
ENSG00000198060	MARCH5	1940	1793.999	1268	878	1416	1912	5085	4297
ENSG00000198062	POTEH	38.598	30.314	0	0	0	0	0	2.011
ENSG00000198064	RP11-347C12.1	20.222	6.033	222.294	194.737	7.848	222.204	4.998	0
ENSG00000198074	AKR1B10	0	0	3	0	0	0	184	123
ENSG00000198075	SULT1C4	3	0	165.001	170	0	11	0	1
ENSG00000198077	CYP2A7	0	0	14.786	22.42	0	0	2	0
ENSG00000198081	ZBTB14	1204	1104	1127	774	860	1192	2897	2916.999
ENSG00000198082	H2AFB1	87	69.59	28	21	0	0	0	0
ENSG00000198083	KRTAP9-9	0	0	0	0	0	0	0	0
ENSG00000198087	CD2AP	4055	3406	3295.999	1560.999	5995	7837	5922	5371
ENSG00000198088	NUP62CL	277	220	392.001	315	2196	3367	507	448
ENSG00000198089	SFI1	4373	5454.999	1721.001	2464.001	1676.001	2499	2316.003	3253
ENSG00000198090	KRTAP4-6	0	0	0	0	0	0	0	0
ENSG00000198092	TMPRSS11F	0	0	1	0	0	0	3	2
ENSG00000198093	ZNF649	384.001	306.001	4717.777	2102.001	590	887	8	11
ENSG00000198099	ADH4	0	0	0	0	0	0	1	0
ENSG00000198100	AL138751.1	0	0	0	0	0	0	0	0
ENSG00000198104	OR2T6	0	0	0	0	0	0	0	0
ENSG00000198105	ZNF248	1559	1231	0	0	1226	1696	2781.999	2301
ENSG00000198106	SNX29P2	124.219	164.46	41.106	40.02	18	17.685	99.581	39.536
ENSG00000198108	CHSY3	0	0	65	64	0	0	84	71
ENSG00000198113	TOR4A	2870	3148	2533	2847	4385	6272	95	165
ENSG00000198121	LPAR1	1014	1026.999	637	322	0	1	544.999	245
ENSG00000198125	MB	9	7	65	53	0	0	918	976
ENSG00000198128	OR2L3	0	0	2	0	0	0	0	0
ENSG00000198129	DEFB107B	0	0	0	0	0	0	0	0
ENSG00000198130	HIBCH	2346	2071.001	897	530	1932.999	2338.001	2317	2009
ENSG00000198131	ZNF544	3067.6	2819.952	3449.278	2392.563	1820.939	2422.755	2948.407	3484.787
ENSG00000198133	TMEM229B	502	499.001	181	174	0	0	682	979
ENSG00000198134	RP11-267J23.4	0	0	0	0	0	0	6.805	3.614
ENSG00000198142	SOWAHC	540	441	1035	1004	0	0	1247	1072
ENSG00000198146	ZNF770	4177	3552	8629.999	4893	5379	6032	4973.999	4087
ENSG00000198150	AC135178.1	60	102	550	293	30	22	184	138
ENSG00000198153	ZNF849P	0	0	0	0	0	0	11.304	3.849
ENSG00000198155	ZNF876P	38	50	416	245	202	264	220	201
ENSG00000198156	NPIPB6	0	30.812	79.497	49.325	66.758	61.617	329.528	188.596
ENSG00000198157	HMGN5	1030	825	222	84	826	1141.001	272	187.999
ENSG00000198160	MIER1	2627.999	2290	1309.999	468.999	2040.001	2629	3369.001	2725
ENSG00000198161	PPIAL4C	0	0	0	0	0.671	0.562	0	0
ENSG00000198162	MAN1A2	2999	2450.999	1647	820	4182	4667	11880.999	12013
ENSG00000198168	SVIP	4316	2886.999	378	176	3250	5873.001	2389.999	2573
ENSG00000198169	ZNF251	816.001	800	2349	1712	708	983.999	2395.999	2401.999
ENSG00000198171	DDRGK1	2080	2297	1839	1826.001	2221	3077	1858	2976
ENSG00000198173	FAM47C	0	0	2	0	0	0	0	0
ENSG00000198176	TFDP1	17673.001	16964.002	6721.994	4477.997	9951	9867	16953.957	20480.992
ENSG00000198178	CLEC4C	93	84	2	4	0	0	0	0
ENSG00000198182	ZNF607	372	412	1768.957	1399	494	603	643	702.999
ENSG00000198183	BPIFA1	0	0	0	0	0	0	2	1
ENSG00000198185	ZNF334	202	114.001	1302	817.001	28	34	14	13
ENSG00000198189	HSD17B11	847	617	505	163	3459.999	4246	925.001	528
ENSG00000198198	SZT2	5865.001	6795.999	2057.999	2885	4319	4980.001	2845	2870
ENSG00000198203	SULT1C2	0	0	219.001	155	0	0	13	1
ENSG00000198205	ZXDA	289.305	210.276	0	0	54.571	36.861	580.537	511.205
ENSG00000198208	RPS6KL1	323.999	293	1004	1111.998	967	886	1204	1411.001
ENSG00000198211	TUBB3	0	0	424.473	617.994	0	0	9.96	3.254
ENSG00000198216	CACNA1E	3820.999	3982	350.001	318	0	0	0	1
ENSG00000198217	OR51H2P	0	0	1	0	0	0	0	0
ENSG00000198218	QRICH1	12041.002	11947	17227.002	15839.002	8322	10665	9087.999	9835.001
ENSG00000198221	MLLT4-AS1	2	8	328	363	103	100	27	58
ENSG00000198223	CSF2RA	35	38	232.999	176	0	0	5	4
ENSG00000198225	FKBP1C	110.814	191.508	51.022	15.039	13.503	5.104	50.084	21.833
ENSG00000198231	DDX42	14565.001	13323.999	8510	6871.999	13209	18777.999	51394	47458
ENSG00000198237	RP11-98J23.2	158.397	148.729	359.803	305.46	178.611	271.233	117.525	139.325
ENSG00000198242	RPL23A	62333.969	64916.526	42871.248	25921.918	42141.439	50592.115	33618.689	45146.494
ENSG00000198246	SLC29A3	168	159	3087	2969	405	522	2326	1733
ENSG00000198250	ANTXRL	0	0	0	0	0	1	0	0
ENSG00000198251	CTC-490E21.13	0	0	0	0	0	0	0	0
ENSG00000198252	STYX	2170	1715	2648.526	1682	1897	1866	6480	5203
ENSG00000198258	UBL5	7245.999	5822	13192	10619.001	12258	14463	7722.999	8700
ENSG00000198261	OR5BB1P	0	0	0	0	0	0	0	0
ENSG00000198265	HELZ	4442.999	4180	6720.001	4922	4399.001	4662.998	23863.999	21506.18
ENSG00000198270	TMEM116	224	283	1399	828	616.999	542	1679.002	1682
ENSG00000198271	KRTAP4-5	0	0	0	0	0	0	0	0
ENSG00000198276	UCKL1	2184	2737	8696	8721	3498	3598.001	3300.999	4611
ENSG00000198277	RP11-468N14.09	0	0	0	0	0	0	0	0
ENSG00000198283	OR5B21	0	2	0	1	0	0	0	0
ENSG00000198284	NUP210P1	0	0	0	0	0	0	0	0
ENSG00000198286	CARD11	8107.001	8741	2398.999	2588	1438	1782	1	2
ENSG00000198298	ZNF485	354	280	187	124.001	796	806.001	717	764
ENSG00000198300	PEG3	8	0	0	0	1	1	0	0
ENSG00000198301	SDAD1	3035	2510	2616.982	1284	3637.999	5079	5386	4685.999
ENSG00000198305	SPDYE8P	0	0	4	0	0	0	3	3.774
ENSG00000198307	H2AFB2	0	2.41	0	0	0	0	3.5	5
ENSG00000198312	BMS1P9	0	0	0	0	0	0	16.027	17.912
ENSG00000198315	ZKSCAN8	2650	2583	5105.999	3451	7221	6961.001	5257	3515.999
ENSG00000198324	FAM109A	67	161	837.999	1244.001	706	872	304	340
ENSG00000198326	TMEM239	0	0	0	0	0	0	0	1
ENSG00000198327	HIST1H4F	111	71	813	531	0	0	71	184
ENSG00000198331	HYLS1	1224	1090	635	251	427	393	1128	1119
ENSG00000198336	MYL4	7	9	3	3	9074.999	9688	0	1
ENSG00000198339	HIST1H4I	570	655	1122	1418	938	1184	120	146
ENSG00000198342	ZNF442	10	8	63	22	224	187	253	383
ENSG00000198346	ZNF813	368	396.723	1202.989	754.579	757.305	758.754	908.878	918.622
ENSG00000198353	HOXC4	612	773	0	0	63	124	15.615	3.939
ENSG00000198354	DCAF12L2	0	0	236.912	256	0	0	1	3
ENSG00000198355	PIM3	6006	6039	3574	5321	3452	4432	746	1165
ENSG00000198356	ASNA1	7318	8226.999	19962	18418.001	4026	4909	6816	8714
ENSG00000198358	RP11-544M22.1	0	0	0	0	0	0	0	0
ENSG00000198363	ASPH	278	277	2909.001	1852.001	3891.001	5294.001	6726.002	6284.001
ENSG00000198366	HIST1H3A	94	130	300	435	41	47	32	54
ENSG00000198367	OR7A11P	0	0	0	0	0	0	0	0
ENSG00000198369	SPRED2	1587	1830	3022	2757	2907	3534	5503	5417
ENSG00000198373	WWP2	2888	3835	3087	4471.001	1853.001	2302.001	3894.999	4436
ENSG00000198374	HIST1H2AL	1571	2110	1089.593	1138	708	600	160	287
ENSG00000198380	GFPT1	7389	6217	7710	4552	4685	5462	6370	7437
ENSG00000198382	UVRAG	4490.999	4374.999	1316	952	1556	2049	3917	3929.999
ENSG00000198384	TPTE2P3	0	0	15	6	0	10.045	11	2.016
ENSG00000198388	AC092291.1	0	0	0	0	0	0	0	0
ENSG00000198390	KRTAP13-1	0	0	0	0	0	0	0	0
ENSG00000198393	ZNF26	1552	1420	670	496.999	1114	1615.999	1936	1804
ENSG00000198398	TMEM207	0	0	0	0	0	1	0	0
ENSG00000198399	ITSN2	7565.998	6406.001	1317	1055	1705.001	2356	5296.999	5366.999
ENSG00000198400	NTRK1	7	8	24	19	3070	3394.999	6	4
ENSG00000198406	BZW1P2	48.566	32.23	16.746	10.024	41.615	65.734	372.243	259.532
ENSG00000198408	MGEA5	15479	13505	9201.001	4733.001	9044.999	13068.999	24028.001	22583.002
ENSG00000198414	TATDN2P1	0	0	0	0	0	0	0	0
ENSG00000198416	CTD-2173L22.4	116.086	71.439	54.402	24.493	0	22.017	134.177	117.834
ENSG00000198417	MT1F	28	34	614.019	672.02	0	10	93	122.001
ENSG00000198420	FAM115A	1626.422	1317.827	1411.383	1784.051	4400.842	7069.235	7877.434	7160.659
ENSG00000198429	ZNF69	33.001	17.001	465.83	408.999	108	172	45	63
ENSG00000198431	TXNRD1	9311.998	8162.001	10533.001	6684.999	17164	21909.998	14548.001	14491.999
ENSG00000198434	AF241725.1	0	0	0	0	0	0	0	0
ENSG00000198435	NRARP	705	769	5022	6079	2084	2288	2711	2890
ENSG00000198440	ZNF583	66	91	124	57	225.001	293	179	166
ENSG00000198443	KRTAP4-1	0	0	1	4	4	0	63	96
ENSG00000198444	F8A2	32.558	0	0	0	0	0	0	0
ENSG00000198445	CCT8L2	0	0	0	0	0	14	2.41	0
ENSG00000198452	OR14L1P	0	0	0	0	0	0	0	0
ENSG00000198453	ZNF568	16	36	185.001	136.999	16	11	298.001	253.001
ENSG00000198454	C9orf141	0	0	0	0	0	0	0	1
ENSG00000198455	ZXDB	644.695	716.724	1593	1030	353.429	370.139	2865.463	2326.795
ENSG00000198464	ZNF480	1612	1398	786	248	1884	3061	4442	3075.999
ENSG00000198466	ZNF587	3319.859	3098.202	3779.022	2752.269	4424.506	5652.37	5322.437	5082.085
ENSG00000198467	TPM2	161	157	3405	3414	470	1132	986.999	907
ENSG00000198468	FLVCR1-AS1	184	112	595	484	239	286	59	71
ENSG00000198471	RTP2	0	0	0	0	0	0	0	0
ENSG00000198477	ZNF280B	124	124	1884	829.974	3113.352	3528	11	8
ENSG00000198478	SH3BGRL2	47	45	1867	1033	1804	1738	1895	1482
ENSG00000198482	ZNF808	943	657.925	781.085	437.903	987	1349.637	1813.003	1756.209
ENSG00000198483	ANKRD35	0	0	305	236	0	10	164	126
ENSG00000198488	B3GNT6	0	0	3	2	0	2	6	11
ENSG00000198491	RP11-208N14.4	0	0	0	0	0	0	0	0
ENSG00000198492	YTHDF2	7115.001	7224.988	16087.995	11804.993	7154.001	7857	9546.991	8239.997
ENSG00000198496	NBR2	275	270	336.175	298	494	763	432.004	391.001
ENSG00000198498	TMA16	2759	2145	791	423	2175	3437	2999	2850.999
ENSG00000198502	HLA-DRB5	3655.743	4222.036	91.087	119.327	1	0	395.245	259.249
ENSG00000198513	ATL1	20	37	616	263.001	1	0	76	93
ENSG00000198515	CNGA1	327	284	10	19	1	6	27	22
ENSG00000198517	MAFK	1836	2662	970	1164.697	1800	2426	1025	1426
ENSG00000198518	HIST1H4E	1895	1745	3134	4471	1739	3194	2525	3689
ENSG00000198520	C1orf228	747	923	66	111.998	0	5	102.001	68
ENSG00000198521	ZNF43	44	21	4392.999	2558	1028	1208	2433.001	2696
ENSG00000198522	GPN1	3111.506	2706.761	3913.832	2212	3293.224	4025.887	5668.914	5403.836
ENSG00000198523	PLN	0	0	1	3	0	0	0	0
ENSG00000198526	PABPC1P2	0	0	1	2	0	0	2	0
ENSG00000198535	C2CD4A	0	0	2	0	0	0	15	18
ENSG00000198538	ZNF28	736.105	696.061	1846.924	959.102	1498.334	2019.002	3204.333	3073.184
ENSG00000198542	ITGBL1	14	9	0	0	39	37	1	0
ENSG00000198546	ZNF511	2329.001	2665.999	4968.389	5312	2585	3303.999	1097.001	1725.999
ENSG00000198547	C20orf203	3	0	31	18	763	799	0	0
ENSG00000198551	ZNF627	661	488	1209.001	727	624	935	3162	2664.999
ENSG00000198553	KCNRG	71.124	69.816	118.063	54.813	24.177	33.947	61.495	40.596
ENSG00000198554	WDHD1	3935	3404	6406.999	2939	4307.001	5095.999	6813	7802
ENSG00000198555	RP11-598D12.4	0	0	1.283	1.264	0	0	0	1.001
ENSG00000198556	ZNF789	2837.999	2453.001	1562	1093.001	3210	3846	4120	4639.001
ENSG00000198558	HIST1H4L	89	116	132	167	0	0	0	0
ENSG00000198561	CTNND1	6643.945	5944.078	32481.487	24013.507	8135.001	10939.32	23273.998	21421
ENSG00000198563	DDX39B	39576.861	39978.118	52150.114	39931.093	47997.595	55338.548	43746.085	48288.535
ENSG00000198566	ZNF658B	0	0	0	0	0	0	0	0
ENSG00000198569	SLC34A3	0	0	10	7	0	0	18	31
ENSG00000198570	RD3	0	0	19	15	0	0	0	0
ENSG00000198573	SPANXC	0	0	3	5	0	0	0	0
ENSG00000198574	SH2D1B	0	0	0	0	693.999	1162	0	1
ENSG00000198576	ARC	0	0	1098	1305	0	13	100	108
ENSG00000198580	AC073343.1	0	0	18	9	0	0	0	0
ENSG00000198585	NUDT16	3119	3042	2855	3057	1979	2593	3568	3825
ENSG00000198586	TLK1	6214.001	6440	3633	2024	4379.999	6097.002	7770.998	6575.999
ENSG00000198589	LRBA	9848.999	8482	15604.002	8172.999	7185.001	8248.999	9781.999	8549
ENSG00000198590	C3orf35	59	21.999	52	25	118	150	58	68
ENSG00000198597	ZNF536	0	0	24	10	0	0	4	3
ENSG00000198598	MMP17	6	17	4427	4649.999	1058	1153.999	385	846.999
ENSG00000198601	OR2M2	0	0	0	0	0	0	0	0
ENSG00000198604	BAZ1A	7413.001	6656	1743.001	779	6520.001	8646	19757	15343
ENSG00000198610	AKR1C4	0	0	0	0	0	0	3.006	1.001
ENSG00000198612	COPS8	5223.999	4497	7082	3262.999	3467.001	3570.999	8795.001	9478.997
ENSG00000198618	PPIAP22	611.895	607.995	1378.814	507.317	844.037	966.561	1431.242	851.495
ENSG00000198624	CCDC69	13865.999	12969	1901	1331	1126	1393	525	508
ENSG00000198625	MDM4	7079.999	6794.001	6231.001	4856.001	7256	8621.001	17917.999	16988
ENSG00000198626	RYR2	0	2	624	635.999	72	80.001	10	10
ENSG00000198632	AC004878.3	0	0	0	0	0	0	1.075	0
ENSG00000198633	ZNF534	1	0	0	1	0	16	0	2
ENSG00000198642	KLHL9	4390	3865	1926	1432	0	1	3159	2559
ENSG00000198643	FAM3D	0	0	0	5	21	0	0	2
ENSG00000198646	NCOA6	3456	3820	3878	2939	3015	3449	8423	8295
ENSG00000198648	STK39	2	3	2333	1382	42	30	4335	4403
ENSG00000198650	TAT	7	0	8	13	0	0	4	5
ENSG00000198657	OR8B4	0	0	1	0	0	0	0	0
ENSG00000198658	ABHD17AP2	3.253	0	21.378	9.776	12.055	3.168	1.197	0
ENSG00000198663	C6orf89	6911.001	6250	1850.999	1454	12975	13505	8598	7970.001
ENSG00000198668	CALM1	15531	14993.001	20180.999	12655.999	7059.999	8577.999	53352.999	61878.001
ENSG00000198670	LPA	202	193	2	7	10	0	3	0
ENSG00000198671	RP11-168J19.2	0	0	0	0	0	0	0	0
ENSG00000198673	FAM19A2	43	15	73.999	34	472	660	33	33
ENSG00000198674	OR10G6	0	0	0	0	0	0	0	0
ENSG00000198677	TTC37	7398	6684	4054	2000	6287.999	7345	8066	7073.001
ENSG00000198678	OR5BS1P	0	0	0	0	0	0	0	0
ENSG00000198680	TUSC1	1	10	753	809	0	0	497	521
ENSG00000198681	MAGEA1	0	0	0	1	3565	4352	2	0
ENSG00000198682	PAPSS2	45	58	1950.001	1612.001	0	0	4263	8324
ENSG00000198683	AC012615.1	87.823	64.475	157.509	403.644	168.951	133.554	0	0
ENSG00000198685	C3orf27	0	0	0	0	0	0	1	2
ENSG00000198689	SLC9A6	1640	1460	2244	1280	1212	1495	3756	3607
ENSG00000198690	FAN1	2557	2168	1854	1827	2649	3118.999	2092.999	2218
ENSG00000198691	ABCA4	18	2	18	15	0	0	201	226
ENSG00000198692	EIF1AY	0	0	648	285.999	0	0	0	3
ENSG00000198695	MT-ND6	34208.999	41355	5426.728	2861.995	40995.999	44850	39956.841	39221.636
ENSG00000198700	IPO9	9901	10019	34508	26161	14025.999	15053.001	11582.999	13910.999
ENSG00000198703	OR10R3P	0	0	0	0	0	0	0	0
ENSG00000198704	GPX6	0	0	0	0	0	0	0	0
ENSG00000198707	CEP290	1977	1466	247	156.001	1985	3883	2027	1982
ENSG00000198711	SSBP3-AS1	0	0	1	6	0	0	0	0
ENSG00000198712	MT-CO2	129556.998	113339.996	872940.259	382476.634	170254.994	114688.985	658401.856	514923.408
ENSG00000198715	C1orf85	1369.999	1632.999	4767.002	4793	1362	1705	640.001	640
ENSG00000198718	FAM179B	932.999	833.999	868	417	578.001	596.001	5191.999	4183
ENSG00000198719	DLL1	47	56	373	584	0	0	866	1140
ENSG00000198720	ANKRD13B	1154.001	1265.001	2481	4313.001	1492	1608.001	595.001	713.001
ENSG00000198721	ECI2	2314	1827.002	3002.999	1603	4491	5994.001	711	806
ENSG00000198722	UNC13B	2	0	9648	10419	2339	2981	3549	4652
ENSG00000198723	C19orf45	0	0	9	17	8	6	7	10
ENSG00000198727	MT-CYB	63879	76339	387100	215277	56466	33716	343059	295761
ENSG00000198728	LDB1	5670.999	5391	17767	18928	9747	11409	4782.001	5340
ENSG00000198729	PPP1R14C	9	5	41	14	1016	1606	591	464
ENSG00000198730	CTR9	5284	5111.001	1865.006	1806	9753	12037.999	3349.001	3202
ENSG00000198732	SMOC1	0	4	278	435	0	0	7	6
ENSG00000198734	F5	30	29	10	10	0	9	56	16
ENSG00000198736	MSRB1	2293	2137	3964.999	3640	2145	2142	1260.001	1542
ENSG00000198738	SMIM11P1	0	0	0	0	0	0	0	0
ENSG00000198739	LRRTM3	0	0	99	45	0	0	35	59
ENSG00000198740	ZNF652	689.001	959	3042.999	1656	843	1271.999	8518	7550.001
ENSG00000198742	SMURF1	2171	2289	3452	3516	2786.001	3731	10734	11308
ENSG00000198743	SLC5A3	1160.003	3091.513	0	942.605	0	0	1653.66	850.961
ENSG00000198744	RP5-857K21.11	4.004	2.001	34.339	20.703	0	0	20.146	12.498
ENSG00000198746	GPATCH3	873	940	1037	1202	1383	1485	571	742
ENSG00000198750	GATSL2	25.042	27.853	583.137	873.088	244.423	213	655.854	710.578
ENSG00000198752	CDC42BPB	3697	4270.001	15367	17795	2926	3616	23488.999	28765
ENSG00000198753	PLXNB3	32	44	340.999	371	169.926	161.903	1471.377	1894.628
ENSG00000198754	OXCT2	140.049	127.912	295.859	314.506	3.087	33	61.074	92.207
ENSG00000198755	RPL10A	100509.728	94361.976	86488.439	72163.735	66690.989	91451.993	40988.404	43530.386
ENSG00000198756	COLGALT2	204	144	568	490	3209	4609	58	50
ENSG00000198758	EPS8L3	0	0	0	2	4	0	0	0
ENSG00000198759	EGFL6	0	0	161	156	0	0	1	0
ENSG00000198763	MT-ND2	49640.21	52799.123	182066.103	88626.976	115927.462	68118.515	310971.92	271946.357
ENSG00000198765	SYCP1	0	0	14	0	0	0	1	0
ENSG00000198768	APCDD1L	0	0	191	320	0	0	1	0
ENSG00000198771	RCSD1	10615	10268.001	86	56	6507	8142	2	4
ENSG00000198774	RASSF9	0	0	11	3	0	0	1	0
ENSG00000198780	FAM169A	563	503	4065	1674.999	0	0	1046.999	1147
ENSG00000198783	ZNF830	1318	938	566	447	1905	2619	1015	1058
ENSG00000198785	GRIN3A	0	0	0	0	0	0	0	0
ENSG00000198786	MT-ND5	58935	75496	245382.998	181848	54960	42982.999	613266.846	503734.991
ENSG00000198787	OR4D12P	0	0	1.513	10.118	0	0	0	0
ENSG00000198788	MUC2	0	0	2	2	0	0	18	9
ENSG00000198791	CNOT7	5896.999	5054	6665.997	3326	6848.001	7953.001	10991.997	9742.999
ENSG00000198792	TMEM184B	1740.999	2212	9338.894	13857	1607	1501	3107	3711.999
ENSG00000198793	MTOR	8346	8837	19488.999	19220	14169	15262	12921	15193.002
ENSG00000198794	SCAMP5	3227.999	3288.999	12036	9963.999	0	0	1730.999	2628.999
ENSG00000198795	ZNF521	0	0	2150.999	1426	182	204	5	7
